layout	average fitness	top percent average fitness	best fitness
K P T Y J I O A E G Z SPACE U Q _ M C N F W L H D S B R SPACE V X _	48.6858837354656	48.70333012609922	48.70457869037634
K P T Y J I O A E G Z SPACE U Q _ M C N F W L H D S B R SPACE V X _	48.69007913671213	48.70457869036292	48.70457869037634
K P T Y J I O A E G Z SPACE U Q _ M C N F W L H D S B R SPACE V X _	48.69337572115063	48.70457869036292	48.70457869037634
K P T Y J I O A E G Z SPACE U Q _ M C N F W L H D S B R SPACE V X _	48.69557528238795	48.70457869036292	48.70457869037634
K P T Y J I O A E G Z SPACE U Q _ M C N F W L H D S B R SPACE V X _	48.69413791203445	48.70457869036292	48.70457869037634
K P T Y J I O A E G _ SPACE U Q _ M C N F W L H D S B R SPACE V X Z	48.69663489215844	48.70457896002285	48.707275289619915
K P T Y J I O A E G _ SPACE U Q _ M C N F W L H D S B R SPACE V X Z	48.695670384364185	48.70457896002285	48.707275289619915
K P T Y J I O A E G _ SPACE U Q _ M C N F W L H D S B R SPACE V X Z	48.69685666142091	48.70457896002285	48.707275289619915
K P T Y J I O A E G _ SPACE U Q _ M C N F W L H D S B R SPACE V X Z	48.69363701795596	48.70457922968277	48.707275289619915
K P T Y J I O A E G _ SPACE U Q _ M C N F W L H D S B R SPACE V X Z	48.69578724899572	48.70457922968277	48.707275289619915
K P T Y J I O A E G _ SPACE U Q _ M C N F W L H D S B R SPACE V X Z	48.69438680751325	48.7045794993427	48.707275289619915
K P T Y J I O A E G _ SPACE U Q _ M C N F W L H D S B R SPACE V X Z	48.69320783114592	48.7045794993427	48.707275289619915
K P T Y J I O A E G _ SPACE U Q _ M C N F W L H D S B R SPACE V X Z	48.6943963849695	48.7045794993427	48.707275289619915
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.69581646751007	48.70458114965781	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.695844781613296	48.7045822444753	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.6958770981169	48.704583323114996	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.69699989789155	48.704584671414615	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.69542556461425	48.70458548039439	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.69382661747155	48.7045879235115	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.69447640495604	48.704593127938985	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.69296947848427	48.70459939482838	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.69370635855896	48.704604868915794	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.69108959871687	48.70461610292833	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.693800639367765	48.704632492834996	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.690433828658676	48.70466425871977	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.686030896361274	48.70471522435495	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.68536147235401	48.70478680275129	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.67945451206897	48.70489623510619	48.710133666712856
K P T Y J I O A E G Z SPACE U _ _ M C N F W L H D S B R SPACE V X Q	48.674717213023726	48.70506170060824	48.710133666712856
