layout	average fitness	top percent average fitness	best fitness
B P J X V SPACE A E S R K Y L D M U G _ Z Q SPACE T I N H _ W O F C	27.219196633787146	27.263011390200553	27.373483255182343
B P J X V SPACE A E S R K Y L D M U G _ Z Q SPACE T I N H _ W O F C	27.210836285960376	27.267286455297093	27.373483255182343
B P J X V SPACE A E S R K Y L D M U G _ Z Q SPACE T I N H _ W O F C	27.19760471254385	27.274026493435194	27.373483255182343
B P K J X SPACE E A S R V Y D L M U G _ Z Q SPACE I T N H _ W O C F	27.18413543003248	27.284147648721973	27.392552245626707
P B K J X SPACE E A S R V Y D L M U G _ Z Q SPACE I T N H _ W O C F	27.171497247006457	27.30993761562959	27.393048242187245
P U Q X V SPACE A E R S B Y L D M K G _ Z J SPACE T I H N _ W O C F	27.236117636561385	27.33782491176991	27.397143674927364
P U J X V SPACE A E R S B Y L D M K G _ Z Q SPACE T I N H _ W O C F	27.279081924113616	27.363381440293054	27.402255529347187
P U J X V SPACE A E R S B Y L D M K G _ Z Q SPACE T I N H _ W O C F	27.31137031501529	27.37689022501756	27.402255529347187
P U Q X V SPACE A E R S B Y L D M K G _ Z J SPACE T I N H _ W O F C	27.33464603651928	27.387473642924395	27.408010298058166
P U Q V X SPACE A E R S B Y L D M K G _ Z J SPACE T I N H _ W O C F	27.346051007687823	27.393257432771765	27.414977593428965
P U Q V X SPACE A E R S B Y L D M K G _ Z J SPACE T I N H _ W O C F	27.35497332578925	27.394311631454993	27.414977593428965
P U Q V X SPACE A E R S B Y L D M K G _ Z J SPACE T I N H _ W O F C	27.366414528601634	27.395525220248818	27.416124363828835
P U Q V X SPACE A E R S B Y L D M K G _ Z J SPACE T I N H _ W O F C	27.364343340219936	27.398375323065487	27.416124363828835
P U Q V X SPACE A E R S B Y L D M K G _ J Z SPACE T I N H _ W O F C	27.357304116069642	27.404801379801274	27.41685877236472
P U Q V X SPACE A E R S B Y L D M K G _ J Z SPACE T I N H _ W O F C	27.345840240705275	27.408307243675914	27.41685877236472
P U Q V X SPACE A E R S B Y L D M K G _ J Z SPACE T I N H _ W O F C	27.364142281068776	27.410063523562815	27.41685877236472
P U Q V X SPACE E A S R B Y D L M K G _ Z J SPACE T I N H _ W O F C	27.382618429307296	27.414550314020925	27.417001441280952
P U Q V X SPACE A E R S B Y L D M K G _ Z _ SPACE T I N H J W O C F	27.385884223990924	27.41624771961128	27.423058918199676
P U Q V X SPACE A E R S B Y L D M K G _ _ Z SPACE T I N H J W O F C	27.382355874997117	27.416851339973043	27.423511033482743
P U Q V X SPACE A E R S B Y L D M K G _ Z _ SPACE T I N H J W O F C	27.38814868449133	27.41691690344038	27.424204393721947
P U Q V X SPACE A E R S B Y L D M K G _ Z _ SPACE T I N H J W O F C	27.386400569399107	27.417091008041652	27.424204393721947
P U Q V X SPACE E A S R B Y D L M K G _ _ Z SPACE T I N H J W O F C	27.38117762795319	27.417827342271735	27.425828464266257
P U Q V X SPACE E A S R B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.348359788614122	27.419996647567903	27.426511213441433
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.265107507304364	27.423438921994833	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.111814583387257	27.42473049754614	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.22043753328006	27.42572188940051	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.382582211795544	27.426533902750375	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.397020853961866	27.426642948214315	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.40159275763294	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.398992619146593	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.400472810481116	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.39580397418244	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.39947082964509	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.400903838994022	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.400419243034847	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.40116045767572	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.40126317675019	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.399395219750193	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.402057884245846	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.402138946979235	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.400921276357522	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.399799016786282	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.402019248487427	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.404836880409626	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.40190528301261	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.401275549010983	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.39940813055283	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.401000477418084	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.40080611909591	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.404067993704103	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.400458894089223	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.39998106579605	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.40000148880631	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.401165613080497	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.39842614123308	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.400331138397444	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.400938795274072	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.401122267622238	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.399058473802846	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.398970697628457	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.399050364148227	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.401770883012098	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.40207732428044	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.400651388625906	27.426765863354987	27.42676586335909
P U Q V X SPACE E A R S B Y D L M K G _ Z _ SPACE T I N H J W O F C	27.400631321674503	27.426765863354987	27.42676586335909
