layout	average fitness	top percent average fitness	best fitness
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.59920260107723	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.59978370778041	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.59889988037126	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.599122754229487	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.600939312585915	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.600502577865388	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.59998504170369	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.59970709580296	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.599425337614836	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.599393052994515	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.599589343412575	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.598811844519684	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.597114097981486	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.5996146686755	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.598886070812124	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.599458037707183	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.598708634393862	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.600012565016215	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.600603050813465	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.598524770774166	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.598653569246597	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.600555410903887	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.599390439549953	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.598373000622015	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.599659864064517	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.59936281005275	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.599757061208166	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.600067457224416	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.600293595526054	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.59978807242577	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.598230818811473	26.608227780401748	26.608227780397122
L O U F P E A SPACE T R X V H C M B Y _ J Q N I SPACE S D Z _ K G W	26.59928804295027	26.608227780401748	26.608227780397122
