layout	average fitness	top percent average fitness	best fitness
O U P M F E A SPACE T R X V H C L B Q _ Y J N I SPACE S D Z _ K G W	25.8221648897393	25.852697197691455	25.857148493631126
O U P M F E A SPACE T R X V H C L B Q _ Y J N I SPACE S D Z _ K G W	25.837536303776574	25.854640950394238	25.857148493631126
O U P M F E A SPACE T R X V H C L B Q _ Y J N I SPACE S D Z _ K G W	25.84256333106962	25.855379116630008	25.857148493631126
O U P M F E A SPACE T R X V H C L B Q _ Y J N I SPACE S D Z _ K G W	25.84517992385699	25.855667593977063	25.857148493631126
O U P M F E A SPACE T R X V H C L B Q _ Y J N I SPACE S D Z _ K G W	25.844294138928042	25.855710591012922	25.857148493631126
O U P M F E A SPACE T R X V H C L B Q _ Y J N I SPACE S D Z _ K G W	25.846429635829775	25.855757327360948	25.857148493631126
O U P M F E A SPACE T R X V H C L B Q _ Y J N I SPACE S D Z _ K G W	25.845144676163226	25.85586530540525	25.857148493631126
O U P M F E A SPACE T R X V H C L B Q _ Y J N I SPACE S D Z _ K G W	25.84560145383205	25.85612124004964	25.857148493631126
O U P M F E A SPACE T R X V H C L B Q _ Y J N I SPACE S D Z _ K G W	25.84042803494354	25.856631502664104	25.857148493631126
O U P M F E A SPACE T R X V H C L B Q _ Y J N I SPACE S D Z _ K G W	25.83650255819327	25.856823573391367	25.857148493631126
O U P M F E A SPACE T R X V H C L B Q _ Y J N I SPACE S D Z _ K G W	25.83859649122369	25.857148493634476	25.857148493631126
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.843258820885666	25.857148496964648	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84918599481977	25.85714854025684	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.848030288592525	25.857148650152414	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84547805292448	25.857149076414032	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84849725491347	25.85715061162188	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.846892212310504	25.857156156352755	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.846766348708947	25.857175504632494	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.8468941297093	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84524884086581	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.847311574011094	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84839769190839	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.847775814067226	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.845163169039534	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.847126906705075	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.847737803265204	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.846368788710674	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84685063450816	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.846931495112543	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84566790290213	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.847182509088498	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84539266918413	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.847964097969136	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.846113099519595	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84791130532047	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.8476921156704	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.847993854831135	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.8445277397484	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84693713089819	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.847411469168005	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.846359955611884	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84879905028977	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.847680476129412	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.847249177086105	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84530959378506	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.845545115272948	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84787653112504	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.846546300051777	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84631826282976	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.846411741835844	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84905509401961	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.84740558442112	25.85718179531978	25.857181795319953
O U P M F E A SPACE T R X V H C L Y Q _ B J N I SPACE S D Z _ K G W	25.845991750178385	25.85718179531978	25.857181795319953
