layout	average fitness	top percent average fitness	best fitness
U C K Z X SPACE E T S H P F O R M V W Q _ J SPACE I N A D _ B L Y G	26.044514829089046	26.204731922879688	26.345039489716722
C F X J V SPACE T E S H U P O R M G K Z Q _ SPACE A N I D _ Y L W B	26.070444249494926	26.217905967771607	26.38240566919281
M P J V X SPACE T E S H U F O C R W Y Q Z _ SPACE I N A D _ K L G B	26.092970492439616	26.228814126983636	26.390153554111382
M P J V X SPACE T E S H U F O C R W Y Q Z _ SPACE I N A D _ K L G B	26.11614705747016	26.23810837109498	26.390153554111382
M P J V X SPACE T E S H U F O C R W Y Q Z _ SPACE I N A D _ K L G B	26.133290812004986	26.246141320900673	26.390153554111382
M P J V X SPACE T E S H U F O C R W Y Q Z _ SPACE I N A D _ K L G B	26.146546637515883	26.253101052413975	26.390153554111382
M P J V X SPACE T E S H U F O C R W Y Q Z _ SPACE I N A D _ K L G B	26.158297896784745	26.259588304312516	26.390153554111382
M P Q V X SPACE T E S H U F O C R W Y Z J _ SPACE I N A D _ K L G B	26.16394164870638	26.265324589215474	26.396057021015242
M P Q V X SPACE T E S H U F O C R W Y Z J _ SPACE I N A D _ K L G B	26.169228333301614	26.270366920574165	26.396057021015242
M P Q V X SPACE T E S H U F O C R W Y Z J _ SPACE I N A D _ K L G B	26.178401696915078	26.275177553018935	26.396057021015242
M P Q V X SPACE T E S H U F O C R W Y Z J _ SPACE I N A D _ K L G B	26.189286980067077	26.279365567308485	26.396057021015242
M P Q V X SPACE T E S H U F O C R W Y Z J _ SPACE I N A D _ K L G B	26.198211995954914	26.28243271088865	26.396057021015242
P C K J X SPACE T E S H U F O R M V Y _ Q Z SPACE I N A D _ B L W G	26.204025456252854	26.284710281718983	26.398715990820143
P C K J X SPACE T E S H U F O R M V Y _ Q Z SPACE I N A D _ B L W G	26.201726844455685	26.28731815428923	26.398715990820143
M P J X V SPACE T E S H U F O R C B Y Z Q _ SPACE I N A D _ K L G W	26.194489474675184	26.29081637169485	26.417872160470136
M P J X V SPACE T E S H U F O R C B Y Z Q _ SPACE I N A D _ K L G W	26.177349563170857	26.296083011840206	26.417872160470136
M P Q X V SPACE T E H S U F O R C K B J Z _ SPACE I N A D _ Y L W G	26.159281205453826	26.303021115830717	26.435776085426514
M P Q X V SPACE T E H S U F O R C K B J Z _ SPACE I N A D _ Y L W G	26.1333320042056	26.31021853919837	26.435776085426514
M P Q X V SPACE T E H S U F O R C K B J Z _ SPACE I N A D _ Y L W G	26.12837919426233	26.31724162047162	26.435776085426514
M P Q X V SPACE T E H S U F O R C K W Z J _ SPACE I N A D _ Y L B G	26.14189622314698	26.32448833988661	26.453555598733928
M P Q X V SPACE T E H S U F O R C K W Z J _ SPACE I N A D _ Y L B G	26.185115431718476	26.332334645951153	26.453555598733928
M P Q X V SPACE T E H S U F O R C K W Z J _ SPACE I N A D _ Y L B G	26.24466202382849	26.341110762033765	26.453555598733928
M P Q X V SPACE T E H S U F O R C K W Z J _ SPACE I N A D _ Y L B G	26.273218596173603	26.351169493314398	26.453555598733928
M P Q V X SPACE T E S H U F O R C K W Z _ J SPACE I N A D _ Y L G B	26.28196923382845	26.364328886014	26.469202857236525
M P Q V X SPACE T E S H U F O R C K W Z _ J SPACE I N A D _ Y L G B	26.28930510651003	26.38345127164476	26.469202857236525
M P Q V X SPACE T E S H U F O R C K W Z _ J SPACE I N A D _ Y L G B	26.295038633810808	26.404545378713216	26.469202857236525
M P Q V X SPACE T E S H U F O R C K W Z J _ SPACE I N A D _ Y L G B	26.308819705491857	26.424748114108702	26.470251405823987
P M Q V X SPACE T E S H U F O R C K W Z J _ SPACE I N A D _ Y L G B	26.344081726849833	26.438504010419006	26.472161991322736
P M Q V X SPACE T E S H U F O R C K W J Z _ SPACE I N A D _ Y L G B	26.390841437955363	26.44771032295902	26.473464794979314
P M Q V X SPACE T E S H U F O R C K W J Z _ SPACE I N A D _ Y L G B	26.420589677821273	26.45552296447751	26.473464794979314
P M Q V X SPACE T E S H U F O R C K W J Z _ SPACE I N A D _ Y L G B	26.434730432933424	26.463222979364904	26.473464794979314
P M Q V X SPACE T E S H U F O R C K W J Z _ SPACE I N A D _ Y L G B	26.442733477139253	26.469755493060582	26.473464794979314
P M Q V X SPACE T E S H U F O R C K W J Z _ SPACE I N A D _ Y L G B	26.452534420442394	26.472355031304712	26.473464794979314
P M Q V X SPACE T E S H U F O R C K W J Z _ SPACE I N A D _ Y L G B	26.461374055767063	26.473430184590757	26.473464794979314
P M Q V X SPACE T E S H U F O R C K W J Z _ SPACE I N A D _ Y L G B	26.463006768967936	26.473464794980718	26.473464794979314
P M Q V X SPACE T E S H U F O R C K W Z _ _ SPACE I N A D J Y L G B	26.463902649504952	26.47346922445528	26.484005693107786
P M Q V X SPACE T E S H U F O R C K W Z _ _ SPACE I N A D J Y L G B	26.463336973789364	26.47347371595658	26.484005693107786
P M Q V X SPACE T E S H U F O R C K W Z _ _ SPACE I N A D J Y L G B	26.463098503148643	26.473484829738037	26.484005693107786
P M Q V X SPACE T E S H U F O R C K W Z _ _ SPACE I N A D J Y L G B	26.464726054578346	26.47351281691459	26.484005693107786
P M Q V X SPACE T E S H U F O R C K W Z _ _ SPACE I N A D J Y L G B	26.46255527074677	26.47356558112016	26.484005693107786
P M Q V X SPACE T E S H U F O R C K W Z _ _ SPACE I N A D J Y L G B	26.45820474205539	26.47369397181401	26.484005693107786
P M Q V X SPACE T E S H U F O R C K W Z _ _ SPACE I N A D J Y L G B	26.448976455737995	26.473964676731615	26.484005693107786
P M Q V X SPACE T E S H U F O R C K W Z _ _ SPACE I N A D J Y L G B	26.43270727279496	26.474561259903684	26.484005693107786
