layout	average fitness	top percent average fitness	best fitness
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.985039822851032	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.984136940507153	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.98385195076242	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.986921604369822	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.988058276599638	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.986949472861852	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.985611355612964	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.985104185192455	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.985812438598632	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.984440499121067	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.985916890497016	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.986002744174385	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.985872832729374	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.987466830182544	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.986122464985232	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.985707726685288	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.985779936459778	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.98459387418936	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.985053650835425	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.989224655624014	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.986814154874953	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.984510677389117	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.985743209043438	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.98672928637182	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.987588099761762	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.98549951473192	27.015814295541244	27.015814295547308
V W _ X _ SPACE T E H D P F O R M K G J Q Z SPACE A I S N B Y U L C	26.985586417608683	27.015814295541244	27.015814295547308
